231	1 
232	3 
233	2 
234	2 
235	3 
236	1 
237	2 
238	3 
239	1 
240	3 
241	1 
242	3 
243	1 
244	2 
245	2 
246	3 
247	1 
248	3 
249	1 
250	1 
251	2 
252	3 
253	2 
254	3 
255	3 
256	2 
257	2 
258	1 
259	1 
260	2 
261	3 
262	1 
263	1 
264	1 
265	1 
266	2 
267	2 
268	3 
269	3 
270	1 
271	1 
272	2 
273	2 
274	3 
275	1 
276	2 
277	3 
278	2 
279	1 
280	2 
281	3 
282	2 
283	2 
284	2 
285	1 
286	2 
287	2 
288	3 
289	2 
290	3 
291	2 
292	1 
293	2 
294	1 
295	3 
296	2 
297	3 
298	2 
299	1 
300	1 
301	2 
302	1 
303	1 
304	3 
305	1 
306	2 
307	1 
308	2 
309	2 
310	1 
311	3 
312	3 
313	1 
314	2 
315	1 
316	3 
317	1 
318	1 
319	3 
320	2 
321	2 
322	2 
323	1 
324	2 
325	1 
326	2 
327	3 
328	1 
329	3 
330	2 
331	1 
332	1 
333	2 
334	3 
335	1 
336	2 
337	2 
338	2 
339	2 
340	3 
341	3 
342	1 
343	3 
344	2 
345	1 
346	3 
347	1 
348	2 
349	2 
350	1 
351	3 
352	1 
353	3 
354	3 
355	1 
356	2 
357	3 
358	3 
359	1 
360	1 
361	1 
362	1 
363	2 
364	1 
365	2 
366	2 
367	2 
368	1 
369	2 
370	3 
371	3 
372	2 
373	2 
374	1 
375	1 
376	3 
377	3 
378	1 
379	2 
380	3 
381	3 
382	2 
383	1 
384	1 
385	3 
386	2 
387	1 
388	1 
389	2 
390	3 
391	3 
392	3 
393	2 
394	2 
395	2 
396	2 
397	3 
398	3 
399	1 
400	3 
401	1 
402	2 
403	1 
404	3 
405	1 
406	2 
407	2 
408	3 
409	2 
410	1 
411	2 
412	2 
413	1 
414	3 
415	3 
416	1 
417	3 
418	1 
419	1 
420	2 
421	3 
422	3 
423	2 
424	3 
425	1 
426	2 
427	1 
428	2 
429	2 
430	1 
431	2 
432	1 
433	3 
434	1 
435	2 
436	2 
437	1 
438	3 
439	2 
440	2 
441	1 
442	3 
443	1 
444	3 
445	2 
446	3 
447	2 
448	1 
449	2 
450	3 
451	3 
452	2 
453	2 
454	1 
455	1 
456	1 
457	1 
458	1 
459	2 
460	3 
461	2 
462	1 
463	1 
464	3 
465	3 
466	2 
467	1 
468	1 
469	2 
470	2 
471	1 
472	1 
473	2 
474	2 
475	1 
476	3 
477	3 
478	2 
479	1 
480	1 
481	3 
482	3 
483	2 
484	2 
485	2 
486	1 
487	2 
488	1 
489	3 
490	3 
491	2 
492	1 
493	3 
494	2 
495	3 
496	2 
497	1 
498	1 
499	2 
500	2 
501	3 
502	3 
503	1 
504	1 
505	3 
506	1 
507	2 
508	3 
509	2 
510	2 
511	2 
512	1 
513	3 
514	1 
515	1 
516	3 
517	3 
518	1 
519	3 
520	1 
521	1 
522	1 
523	2 
524	2 
525	2 
526	1 
527	2 
528	3 
529	3 
530	1 
531	1 
532	3 
533	3 
534	1 
535	3 
536	1 
537	1 
538	3 
539	1 
540	1 
541	1 
542	2 
543	3 
544	3 
545	3 
546	3 
547	3 
548	2 
549	1 
550	1 
551	3 
552	2 
553	3 
554	3 
555	2 
556	3 
557	2 
558	1 
559	3 
560	2 
561	2 
562	1 
563	1 
564	1 
565	1 
566	2 
567	3 
568	3 
569	1 
570	1 
571	2 
572	2 
573	2 
574	3 
575	2 
576	3 
577	2 
578	1 
579	2 
580	2 
581	2 
582	2 
583	2 
584	2 
585	1 
586	2 
587	2 
588	3 
589	3 
590	1 
591	3 
592	3 
593	1 
594	2 
595	2 
596	2 
597	2 
598	2 
599	3 
600	1 
601	1 
602	1 
603	1 
604	1 
605	1 
606	2 
607	1 
608	1 
609	1 
610	1 
611	3 
612	2 
613	2 
614	1 
615	2 
616	3 
617	1 
618	3 
619	2 
620	2 
621	1 
622	3 
623	2 
624	2 
625	1 
626	1 
627	2 
628	2 
629	2 
630	1 
631	2 
632	1 
633	3 
634	2 
635	1 
636	2 
637	2 
638	1 
639	1 
640	2 
641	1 
642	3 
643	1 
644	1 
645	3 
646	1 
647	3 
648	2 
649	1 
650	3 
651	3 
652	1 
653	3 
654	2 
655	2 
656	1 
657	3 
658	2 
659	2 
660	1 
661	2 
662	1 
663	1 
664	2 
665	1 
666	3 
667	1 
668	1 
669	1 
670	3 
671	2 
672	2 
673	1 
674	3 
675	3 
676	2 
677	3 
678	2 
679	1 
680	1 
681	3 
682	1 
683	1 
684	1 
685	2 
686	1 
687	1 
688	2 
689	2 
690	2 
691	2 
692	2 
693	2 
694	1 
695	2 
696	2 
697	3 
698	2 
699	2 
700	1 
701	1 
702	2 
703	1 
704	1 
705	3 
706	3 
707	2 
708	3 
709	1 
710	3 
711	2 
712	2 
713	1 
714	3 
715	1 
716	1 
717	3 
718	3 
719	1 
720	2 
721	1 
722	3 
723	2 
724	1 
725	1 
726	3 
727	1 
728	1 
729	1 
730	3 
731	3 
732	3 
733	2 
734	2 
735	3 
736	1 
737	3 
738	1 
739	1 
740	2 
741	1 
742	1 
743	3 
744	2 
745	3 
746	1 
747	2 
748	1 
749	2 
750	2 
751	2 
752	3 
753	3 
754	2 
755	1 
756	1 
757	3 
758	3 
759	1 
760	3 
761	3 
762	3 
763	2 
764	1 
765	3 
766	2 
767	1 
768	2 
769	1 
770	1 
771	2 
772	1 
773	2 
774	3 
775	2 
776	2 
777	3 
778	3 
779	3 
780	2 
781	2 
782	1 
783	1 
784	3 
785	1 
786	1 
787	2 
788	2 
789	2 
790	1 
791	2 
792	1 
793	2 
794	1 
795	1 
796	2 
797	1 
798	2 
799	3 
800	3 
801	2 
802	1 
803	1 
804	1 
805	2 
806	3 
807	2 
808	3 
809	3 
810	2 
811	2 
812	2 
813	2 
814	1 
815	2 
816	3 
817	3 
818	2 
819	1 
820	2 
821	2 
822	2 
823	3 
824	1 
825	3 
826	1 
827	3 
828	1 
829	2 
830	2 
831	3 
832	3 
833	1 
834	3 
835	1 
836	3 
837	2 
838	2 
839	1 
840	1 
841	3 
842	1 
843	1 
844	3 
845	2 
846	3 
847	1 
848	2 
849	2 
850	2 
851	2 
852	2 
853	1 
854	3 
855	3 
856	3 
857	2 
858	1 
859	3 
860	1 
861	2 
862	1 
863	1 
864	1 
865	2 
866	2 
867	2 
868	2 
869	3 
870	3 
871	2 
872	3 
873	3 
874	1 
875	2 
876	2 
877	3 
878	1 
879	3 
880	2 
881	3 
882	2 
883	1 
884	3 
885	1 
886	1 
887	2 
888	2 
889	2 
890	1 
891	1 
892	1 
893	1 
894	2 
895	3 
896	3 
897	3 
898	2 
899	1 
900	3 
901	2 
902	1 
903	2 
904	3 
905	1 
906	1 
907	1 
908	2 
909	2 
910	1 
911	3 
912	3 
913	1 
914	3 
915	1 
916	3 
917	1 
918	2 
919	2 
920	1 
921	2 
922	1 
923	3 
924	3 
925	1 
926	2 
927	1 
928	3 
929	1 
930	1 
931	2 
932	3 
933	3 
934	2 
935	2 
936	3 
937	2 
938	2 
939	1 
940	3 
941	2 
942	2 
943	1 
944	2 
945	2 
946	2 
947	2 
948	3 
949	3 
950	2 
951	1 
952	2 
953	1 
954	3 
955	1 
956	1 
957	1 
958	1 
959	2 
960	3 
961	1 
962	1 
963	2 
964	1 
965	2 
966	3 
967	3 
968	1 
969	2 
970	2 
971	1 
972	2 
973	3 
974	2 
975	2 
976	2 
977	1 
978	3 
979	3 
980	2 
981	2 
982	2 
983	2 
984	2 
985	3 
986	1 
987	1 
988	2 
989	1 
990	2 
991	2 
992	2 
993	3 
994	1 
995	1 
996	2 
997	1 
998	1 
999	1 
1000	1 
