1000
69	870
69	881
69	928
69	985
70	232
70	412
70	870
70	911
70	912
70	914
70	954
71	98
71	661
71	663
71	712
71	888
71	952
71	980
72	404
72	675
72	681
72	816
72	869
72	884
72	928
73	130
73	741
73	828
73	953
73	957
73	968
73	1000
74	523
74	583
74	787
74	809
74	880
74	918
74	970
75	452
75	668
75	801
75	857
75	887
75	909
75	950
76	104
76	418
76	716
76	783
76	822
76	989
76	997
77	322
77	340
77	762
77	832
77	923
77	967
77	993
78	646
78	667
78	716
78	887
78	922
78	956
78	989
79	90
79	197
79	716
79	841
79	911
79	954
79	978
80	85
80	250
80	521
80	564
80	609
80	899
80	955
81	302
81	388
81	673
81	843
81	929
81	974
81	995
82	237
82	445
82	625
82	654
82	888
82	970
82	976
83	186
83	248
83	568
83	714
83	730
83	750
83	855
84	261
84	358
84	535
84	671
84	677
84	779
84	800
85	80
85	505
85	765
85	897
85	960
85	978
85	979
86	156
86	338
86	423
86	676
86	965
86	976
86	981
87	720
87	868
87	878
87	882
87	894
87	944
87	991
88	485
88	619
88	734
88	744
88	798
88	871
88	963
89	645
89	681
89	808
89	924
89	928
89	932
89	948
90	79
90	235
90	465
90	705
90	714
90	966
90	993
91	325
91	350
91	387
91	475
91	906
91	939
91	987
92	448
92	660
92	770
92	818
92	915
92	943
92	971
93	387
93	540
93	638
93	858
93	874
93	986
93	997
94	56
94	98
94	394
94	580
94	693
94	969
94	974
95	21
95	434
95	506
95	534
95	864
95	906
95	998
96	643
96	772
96	916
96	971
96	987
96	997
96	998
97	367
97	580
97	595
97	763
97	941
97	946
97	996
98	71
98	94
98	623
98	747
98	763
98	865
98	992
99	171
99	609
99	728
99	794
99	797
99	899
99	927
100	210
100	285
100	335
100	401
100	512
100	522
100	968
101	106
101	417
101	708
101	800
101	872
101	900
101	932
102	183
102	250
102	688
102	798
102	942
102	945
102	996
103	58
103	502
103	831
103	864
103	869
103	870
103	978
104	76
104	243
104	307
104	562
104	929
104	956
104	968
105	119
105	134
105	783
105	886
105	920
105	925
105	927
106	101
106	730
106	834
106	873
106	877
106	948
106	979
107	688
107	810
107	818
107	942
107	965
107	976
107	983
108	497
108	667
108	770
108	784
108	792
108	886
108	971
109	44
109	735
109	823
109	892
109	932
109	954
109	973
110	516
110	522
110	529
110	546
110	855
110	900
110	940
111	319
111	401
111	489
111	553
111	762
111	948
111	949
112	251
112	429
112	435
112	852
112	860
112	871
112	983
113	185
113	255
113	269
113	547
113	622
113	777
113	904
114	548
114	572
114	734
114	818
114	921
114	935
114	984
115	300
115	502
115	564
115	839
115	886
115	951
115	961
116	248
116	304
116	657
116	666
116	722
116	841
116	985
117	436
117	856
117	897
117	904
117	933
117	949
117	985
118	229
118	304
118	670
118	706
118	856
118	954
118	960
119	105
119	726
119	831
119	844
119	869
119	932
119	979
120	569
120	720
120	822
120	876
120	894
120	963
120	975
121	16
121	41
121	288
121	708
121	726
121	823
121	875
122	305
122	549
122	795
122	878
122	906
122	948
122	997
123	456
123	769
123	772
123	782
123	905
123	922
123	961
124	475
124	531
124	734
124	878
124	951
124	999
124	1000
125	19
125	425
125	638
125	682
125	729
125	767
125	906
126	726
126	753
126	816
126	831
126	848
126	879
126	895
127	708
127	753
127	779
127	836
127	849
127	940
127	954
128	359
128	643
128	703
128	740
128	748
128	899
128	958
129	347
129	484
129	805
129	845
129	880
129	921
129	981
130	73
130	435
130	610
130	643
130	792
130	840
130	953
131	178
131	262
131	514
131	596
131	719
131	951
131	953
132	797
132	824
132	962
132	968
132	986
132	989
132	990
133	793
133	822
133	892
133	945
133	959
133	965
133	969
134	3
134	105
134	352
134	802
134	864
134	874
134	997
135	137
135	314
135	606
135	648
135	692
135	815
135	889
136	301
136	342
136	880
136	919
136	934
136	946
136	992
137	135
137	226
137	772
137	811
137	898
137	909
137	975
138	227
138	696
138	711
138	719
138	845
138	950
138	983
139	346
139	745
139	762
139	831
139	841
139	985
139	996
140	353
140	398
140	765
140	869
140	924
140	940
140	966
141	244
141	597
141	776
141	820
141	851
141	952
141	988
142	303
142	416
142	486
142	602
142	847
142	862
142	999
143	240
143	396
143	799
143	881
143	923
143	933
143	936
144	678
144	711
144	747
144	830
144	941
144	974
144	975
144	980
145	478
145	763
145	781
145	837
145	941
145	945
145	951
145	992
146	293
146	311
146	484
146	747
146	787
146	837
146	887
146	931
147	30
147	565
147	682
147	755
147	884
147	892
147	943
147	956
148	255
148	340
148	376
148	697
148	717
148	846
148	960
148	973
149	181
149	340
149	722
149	758
149	906
149	914
149	928
149	940
150	560
150	615
150	714
150	750
150	871
150	918
150	921
150	931
151	621
151	626
151	679
151	783
151	824
151	893
151	899
151	998
152	334
152	645
152	653
152	730
152	896
152	932
152	960
152	973
153	313
153	570
153	610
153	680
153	782
153	862
153	863
153	995
154	367
154	459
154	627
154	672
154	744
154	811
154	941
154	992
155	403
155	603
155	694
155	906
155	920
155	942
155	962
155	999
156	86
156	459
156	487
156	776
156	865
156	931
156	944
156	998
157	279
157	390
157	444
157	516
157	677
157	752
157	777
157	872
158	365
158	500
158	560
158	671
158	720
158	796
158	909
158	996
159	223
159	229
159	533
159	588
159	589
159	809
159	867
159	895
160	291
160	605
160	680
160	783
160	910
160	939
160	987
160	994
161	275
161	602
161	604
161	638
161	724
161	828
161	843
161	907
162	756
162	775
162	920
162	927
162	987
162	995
162	999
162	1000
163	307
163	379
163	498
163	741
163	839
163	927
163	989
163	994
164	25
164	268
164	359
164	745
164	870
164	877
164	967
164	978
165	667
165	680
165	785
165	824
165	915
165	977
165	983
165	987
166	310
166	315
166	536
166	541
166	668
166	853
166	939
166	961
167	391
167	498
167	709
167	746
167	783
167	878
167	929
167	930
168	326
168	496
168	750
168	821
168	843
168	935
168	965
168	980
169	408
169	495
169	576
169	599
169	870
169	881
169	884
169	940
170	600
170	601
170	833
170	834
170	840
170	863
170	905
170	961
171	50
171	99
171	759
171	782
171	885
171	910
171	913
171	968
172	751
172	793
172	796
172	861
172	903
172	926
172	928
172	974
173	205
173	455
173	549
173	585
173	656
173	709
173	770
173	902
174	295
174	558
174	913
174	968
174	986
174	995
174	998
174	1000
175	42
175	225
175	686
175	687
175	736
175	802
175	890
175	891
176	271
176	318
176	769
176	878
176	927
176	939
176	958
176	962
177	253
177	549
177	875
177	944
177	952
177	959
177	983
177	996
178	8
178	131
178	587
178	649
178	885
178	886
178	953
178	1000
179	573
179	783
179	791
179	812
179	838
179	901
179	952
179	992
180	35
180	353
180	493
180	528
180	633
180	907
180	960
180	993
181	149
181	259
181	567
181	758
181	816
181	859
181	912
181	993
182	49
182	305
182	308
182	747
182	903
182	935
182	959
182	975
183	102
183	426
183	575
183	801
183	901
183	912
183	935
183	980
184	27
184	44
184	529
184	808
184	881
184	914
184	923
184	982
185	31
185	113
185	599
185	653
185	880
185	884
185	966
185	973
186	83
186	215
186	533
186	601
186	806
186	809
186	827
186	979
187	662
187	701
187	715
187	756
187	795
187	920
187	939
187	997
188	229
188	391
188	567
188	726
188	912
188	948
188	960
188	984
189	204
189	809
189	831
189	832
189	862
189	884
189	948
189	979
190	56
190	551
190	855
190	873
190	900
190	904
190	949
190	990
191	382
191	691
191	773
191	817
191	857
191	921
191	969
191	990
192	381
192	460
192	752
192	817
192	832
192	904
192	940
192	949
193	29
193	214
193	742
193	770
193	893
193	989
193	994
193	1000
194	218
194	524
194	643
194	788
194	813
194	849
194	894
194	992
195	21
195	347
195	443
195	711
195	725
195	843
195	891
195	998
196	216
196	486
196	549
196	669
196	802
196	835
196	840
196	843
197	79
197	546
197	573
197	753
197	809
197	834
197	856
197	979
198	593
198	786
198	892
198	906
198	939
198	955
198	964
198	994
199	349
199	409
199	645
199	664
199	672
199	918
199	919
199	935
200	34
200	329
200	422
200	442
200	670
200	825
200	844
200	874
201	206
201	312
201	409
201	629
201	838
201	865
201	944
201	959
202	521
202	632
202	789
202	951
202	962
202	964
202	971
202	997
203	779
203	834
203	841
203	872
203	879
203	936
203	966
203	981
204	189
204	217
204	238
204	400
204	424
204	804
204	832
204	954
205	45
205	173
205	415
205	774
205	834
205	844
205	877
205	904
206	201
206	218
206	552
206	801
206	804
206	851
206	857
206	861
207	467
207	600
207	608
207	673
207	709
207	840
207	998
207	999
208	343
208	397
208	417
208	730
208	884
208	916
208	966
208	973
209	39
209	386
209	867
209	931
209	945
209	947
209	963
209	980
210	100
210	553
210	641
210	662
210	886
210	907
210	920
210	958
211	532
211	547
211	799
211	897
211	936
211	973
211	978
211	994
212	443
212	607
212	617
212	727
212	767
212	772
212	909
212	913
213	339
213	480
213	612
213	768
213	861
213	901
213	938
213	976
214	193
214	427
214	537
214	603
214	802
214	824
214	988
214	999
215	186
215	254
215	261
215	551
215	758
215	914
215	949
215	979
216	196
216	697
216	809
216	844
216	924
216	933
216	948
216	954
217	204
217	357
217	490
217	774
217	800
217	869
217	940
217	971
218	194
218	206
218	504
218	787
218	796
218	901
218	903
218	942
219	818
219	822
219	861
219	896
219	921
219	942
219	947
219	980
220	354
220	421
220	516
220	628
220	647
220	743
220	760
220	979
221	298
221	845
221	866
221	867
221	909
221	917
221	944
221	975
222	367
222	509
222	672
222	805
222	853
222	868
222	888
222	889
223	159
223	288
223	414
223	422
223	551
223	588
223	650
223	670
224	355
224	786
224	893
224	899
224	915
224	930
224	950
224	1000
225	175
225	558
225	665
225	709
225	794
225	905
225	971
225	994
226	137
226	306
226	516
226	615
226	845
226	851
226	903
226	919
227	138
227	253
227	439
227	690
227	699
227	773
227	930
227	950
228	235
228	493
228	718
228	808
228	809
228	896
228	909
228	911
229	118
229	159
229	188
229	254
229	489
229	650
229	706
229	817
230	382
230	636
230	807
230	871
230	940
230	952
230	965
230	984
231	441
231	564
231	668
231	759
231	792
231	930
231	952
231	986
232	70
232	433
232	508
232	592
232	705
232	869
232	879
232	912
233	10
233	260
233	594
233	636
233	750
233	820
233	876
233	991
234	613
234	633
234	695
234	780
234	818
234	821
234	861
234	937
235	57
235	90
235	228
235	414
235	650
235	745
235	940
235	981
236	338
236	362
236	434
236	518
236	531
236	563
236	694
236	955
237	82
237	680
237	775
237	849
237	909
237	959
237	991
237	996
238	204
238	377
238	551
238	785
238	825
238	869
238	914
238	978
239	403
239	441
239	632
239	766
239	874
239	892
239	902
239	920
240	143
240	277
240	417
240	513
240	545
240	633
240	714
240	993
241	360
241	537
241	717
241	802
241	930
241	943
241	977
241	987
242	424
242	433
242	576
242	774
242	870
242	912
242	916
242	933
243	104
243	462
243	601
243	647
243	687
243	785
243	929
243	998
244	64
244	141
244	363
244	494
244	619
244	777
244	801
244	935
244	980
245	372
245	393
245	548
245	784
245	926
245	935
245	945
245	969
245	991
246	295
246	574
246	777
246	816
246	834
246	877
246	936
246	948
246	985
247	352
247	504
247	602
247	821
247	839
247	860
247	958
247	986
247	987
248	83
248	116
248	377
248	551
248	576
248	651
248	795
248	836
248	928
249	504
249	601
249	719
249	729
249	792
249	842
249	925
249	988
249	998
250	80
250	102
250	387
250	427
250	521
250	663
250	755
250	957
250	958
251	112
251	439
251	612
251	788
251	875
251	894
251	903
251	963
251	987
252	538
252	726
252	743
252	799
252	823
252	854
252	896
252	954
252	982
253	177
253	227
253	597
253	750
253	848
253	892
253	908
253	983
253	992
254	215
254	229
254	605
254	809
254	825
254	834
254	914
254	916
254	954
255	113
255	148
255	385
255	765
255	844
255	872
255	897
255	937
255	948
256	276
256	336
256	598
256	606
256	747
256	813
256	894
256	982
256	990
257	273
257	284
257	291
257	338
257	579
257	919
257	942
257	961
257	980
258	299
258	342
258	635
258	638
258	891
258	989
258	992
258	995
258	999
259	181
259	497
259	498
259	660
259	738
259	767
259	795
259	803
259	964
260	11
260	233
260	396
260	557
260	766
260	868
260	959
260	988
260	991
261	2
261	65
261	84
261	215
261	465
261	670
261	832
261	836
261	900
262	131
262	682
262	690
262	833
262	862
262	910
262	927
262	956
262	977
263	382
263	488
263	498
263	727
263	890
263	899
263	951
263	956
263	987
264	21
264	515
264	660
264	736
264	745
264	826
264	906
264	922
264	929
265	667
265	724
265	738
265	895
265	910
265	920
265	951
265	958
265	998
266	296
266	393
266	491
266	740
266	866
266	903
266	931
266	937
266	990
267	50
267	613
267	614
267	720
267	818
267	857
267	888
267	946
267	981
268	164
268	346
268	827
268	832
268	844
268	916
268	933
268	962
268	978
269	113
269	421
269	550
269	616
269	732
269	854
269	855
269	912
269	936
270	331
270	646
270	665
270	762
270	858
270	885
270	890
270	956
270	968
271	8
271	40
271	176
271	608
271	741
271	842
271	862
271	955
271	958
272	64
272	634
272	635
272	702
272	789
272	887
272	889
272	969
272	982
273	257
273	339
273	369
273	594
273	637
273	898
273	901
273	946
273	981
274	377
274	397
274	743
274	870
274	876
274	900
274	949
274	967
274	973
275	161
275	280
275	669
275	729
275	772
275	785
275	922
275	987
275	997
276	256
276	375
276	473
276	623
276	791
276	876
276	969
276	970
276	996
277	36
277	240
277	319
277	568
277	657
277	825
277	951
277	966
277	985
278	32
278	395
278	542
278	822
278	898
278	931
278	950
278	962
278	992
279	157
279	605
279	783
279	833
279	842
279	863
279	890
279	998
279	1000
280	33
280	275
280	322
280	740
280	747
280	921
280	935
280	974
280	988
281	2
281	508
281	616
281	642
281	646
281	778
281	966
281	978
281	985
282	449
282	520
282	655
282	695
282	787
282	866
282	908
282	974
282	982
283	690
283	772
283	821
283	887
283	889
283	938
283	965
283	981
283	992
284	257
284	308
284	355
284	428
284	470
284	577
284	875
284	938
284	990
285	100
285	679
285	704
285	785
285	890
285	893
285	898
285	905
285	964
286	313
286	386
286	594
286	612
286	624
286	811
286	850
286	866
286	894
287	62
287	484
287	538
287	560
287	712
287	875
287	888
287	942
287	963
288	121
288	223
288	381
288	505
288	745
288	761
288	834
288	849
288	911
289	382
289	572
289	805
289	815
289	891
289	918
289	959
289	984
289	992
290	465
290	482
290	497
290	529
290	532
290	589
290	722
290	831
290	916
291	160
291	257
291	510
291	773
291	807
291	938
291	946
291	988
291	996
292	569
292	679
292	858
292	907
292	925
292	927
292	960
292	997
292	998
293	146
293	720
293	845
293	921
293	944
293	947
293	974
293	976
293	990
294	352
294	419
294	860
294	883
294	892
294	905
294	920
294	936
294	989
295	174
295	246
295	576
295	591
295	765
295	816
295	932
295	940
295	993
296	266
296	449
296	688
296	690
296	734
296	883
296	918
296	947
296	990
297	424
297	513
297	559
297	567
297	568
297	745
297	793
297	831
297	978
298	221
298	360
298	436
298	507
298	815
298	937
298	963
298	982
298	983
299	1
299	258
299	484
299	795
299	863
299	886
299	906
299	925
299	999
300	54
300	115
300	325
300	656
300	663
300	853
300	958
300	967
300	986
301	136
301	318
301	491
301	584
301	594
301	918
301	947
301	969
301	996
302	81
302	375
302	441
302	593
302	700
302	814
302	826
302	839
302	917
303	142
303	512
303	724
303	727
303	729
303	755
303	853
303	886
303	891
304	31
304	116
304	118
304	421
304	518
304	717
304	872
304	954
304	973
305	122
305	182
305	458
305	794
305	860
305	920
305	925
305	987
305	999
306	226
306	339
306	412
306	615
306	810
306	845
306	865
306	909
306	941
307	104
307	163
307	350
307	419
307	441
307	610
307	957
307	964
307	1000
308	40
308	182
308	284
308	593
308	838
308	852
308	882
308	976
308	982
309	404
309	640
309	723
309	747
309	850
309	909
309	947
309	952
309	972
310	19
310	166
310	405
310	564
310	569
310	913
310	953
310	958
310	971
311	57
311	146
311	464
311	554
311	799
311	855
311	881
311	923
311	932
312	201
312	481
312	543
312	633
312	799
312	854
312	859
312	954
312	978
313	8
313	153
313	286
313	539
313	660
313	739
313	858
313	995
313	998
314	135
314	739
314	821
314	837
314	901
314	903
314	942
314	965
314	969
315	166
315	325
315	364
315	466
315	739
315	756
315	797
315	847
315	994
316	11
316	554
316	559
316	911
316	923
316	954
316	955
316	966
316	993
317	514
317	652
317	759
317	766
317	792
317	803
317	878
317	929
317	995
318	30
318	63
318	176
318	301
318	956
318	957
318	964
318	999
318	1000
319	111
319	277
319	425
319	743
319	784
319	854
319	904
319	933
319	979
320	497
320	744
320	781
320	851
320	889
320	959
320	972
320	974
320	990
321	324
321	380
321	597
321	612
321	636
321	658
321	771
321	898
321	990
322	77
322	280
322	445
322	720
322	830
322	976
322	982
322	983
322	996
323	325
323	700
323	742
323	819
323	910
323	913
323	939
323	971
323	989
324	321
324	566
324	598
324	695
324	821
324	862
324	926
324	972
324	992
325	91
325	300
325	315
325	323
325	443
325	448
325	883
325	914
325	915
326	168
326	768
326	849
326	926
326	938
326	945
326	947
326	969
326	971
327	371
327	476
327	528
327	697
327	800
327	846
327	852
327	884
327	979
328	465
328	641
328	736
328	795
328	893
328	915
328	920
328	961
328	987
329	200
329	380
329	535
329	666
329	737
329	779
329	809
329	832
329	911
330	405
330	496
330	712
330	751
330	882
330	934
330	942
330	983
330	988
331	270
331	497
331	682
331	874
331	878
331	913
331	957
331	971
331	977
332	378
332	457
332	663
332	667
332	679
332	721
332	905
332	945
332	961
333	338
333	654
333	749
333	771
333	829
333	860
333	975
333	984
333	996
334	152
334	633
334	681
334	753
334	877
334	897
334	914
334	940
334	941
335	63
335	100
335	534
335	644
335	874
335	917
335	929
335	955
335	1000
336	256
336	372
336	395
336	571
336	659
336	814
336	852
336	931
336	983
337	21
337	566
337	629
337	636
337	749
337	919
337	974
337	976
337	988
338	60
338	86
338	236
338	257
338	333
338	348
338	623
338	813
338	894
339	213
339	273
339	306
339	534
339	698
339	793
339	813
339	815
339	868
339	983
340	27
340	77
340	148
340	149
340	450
340	651
340	923
340	933
340	968
340	973
341	483
341	490
341	532
341	574
341	674
341	677
341	856
341	872
341	985
341	993
342	136
342	258
342	401
342	432
342	492
342	600
342	905
342	953
342	987
342	999
343	208
343	354
343	718
343	722
343	817
343	949
343	960
343	973
343	978
343	996
344	483
344	494
344	619
344	671
344	801
344	812
344	821
344	990
344	991
344	999
345	604
345	700
345	756
345	759
345	782
345	833
345	851
345	930
345	955
345	995
346	139
346	268
346	526
346	777
346	778
346	827
346	854
346	873
346	900
346	933
347	59
347	129
347	195
347	434
347	475
347	486
347	621
347	864
347	986
347	1000
348	20
348	338
348	548
348	709
348	820
348	838
348	875
348	901
348	970
348	972
349	199
349	623
349	637
349	664
349	720
349	793
349	829
349	861
349	977
349	988
350	91
350	307
350	625
350	843
350	913
350	917
350	938
350	953
350	961
350	977
351	495
351	513
351	517
351	559
351	713
351	762
351	872
351	900
351	924
351	936
352	134
352	247
352	294
352	472
352	475
352	709
352	724
352	748
352	870
352	999
353	140
353	180
353	508
353	650
353	757
353	846
353	911
353	960
353	970
353	985
354	220
354	343
354	377
354	741
354	859
354	873
354	936
354	949
354	978
354	979
355	54
355	224
355	284
355	472
355	614
355	858
355	878
355	886
355	893
355	986
356	494
356	749
356	781
356	867
356	910
356	918
356	938
356	946
356	981
356	992
357	217
357	358
357	385
357	545
357	705
357	727
357	784
357	896
357	904
357	912
358	58
358	84
358	357
358	442
358	547
358	753
358	808
358	848
358	896
358	949
359	128
359	164
359	609
359	669
359	715
359	756
359	785
359	803
359	885
359	1000
360	241
360	298
360	467
360	644
360	738
360	915
360	943
360	994
360	998
360	999
361	716
361	739
361	759
361	783
361	792
361	815
361	956
361	962
361	964
361	999
362	236
362	458
362	604
362	673
362	686
362	927
362	930
362	957
362	980
362	986
363	9
363	55
363	244
363	407
363	484
363	700
363	868
363	934
363	959
363	988
364	315
364	383
364	770
364	812
364	840
364	906
364	953
364	977
364	989
364	997
365	158
365	394
365	453
365	474
365	511
365	628
365	805
365	876
365	917
365	972
366	615
366	798
366	815
366	861
366	952
366	972
366	983
366	990
366	991
366	999
367	97
367	154
367	222
367	581
367	699
367	818
367	833
367	865
367	908
367	983
368	512
368	522
368	591
368	607
368	684
368	824
368	907
368	989
368	998
368	1000
369	273
369	500
369	612
369	659
369	676
369	729
369	821
369	868
369	972
369	992
370	465
370	827
370	836
370	841
370	854
370	859
370	872
370	923
370	936
370	999
371	27
371	327
371	532
371	647
371	663
371	760
371	856
371	897
371	940
371	948
372	53
372	245
372	336
372	577
372	766
372	818
372	848
372	944
372	975
372	992
373	572
373	692
373	723
373	776
373	829
373	882
373	935
373	945
373	958
373	982
374	19
374	39
374	539
374	711
374	828
374	863
374	902
374	920
374	958
374	995
375	276
375	302
375	425
375	530
375	534
375	539
375	578
375	593
375	742
375	995
376	148
376	392
376	532
376	616
376	657
376	786
376	806
376	809
376	928
376	985
377	238
377	248
377	274
377	354
377	422
377	642
377	881
377	932
377	966
377	976
378	332
378	565
378	600
378	683
378	703
378	723
378	853
378	874
378	902
378	977
379	163
379	436
379	750
379	776
379	810
379	821
379	882
379	919
379	941
379	980
380	321
380	329
380	528
380	732
380	777
380	816
380	881
380	897
380	900
380	923
381	192
381	288
381	404
381	489
381	747
381	799
381	854
381	928
381	979
381	993
382	191
382	230
382	263
382	289
382	552
382	849
382	866
382	882
382	983
382	984
383	364
383	550
383	641
383	704
383	709
383	782
383	851
383	907
383	986
383	998
384	419
384	454
384	549
384	660
384	727
384	771
384	828
384	840
384	913
384	997
385	255
385	357
385	505
385	545
385	622
385	912
385	928
385	949
385	963
385	973
386	209
386	286
386	596
386	849
386	876
386	904
386	938
386	976
386	988
386	996
387	91
387	93
387	250
387	597
387	660
387	826
387	899
387	943
387	955
387	994
388	81
388	536
388	673
388	770
388	863
388	891
388	942
388	962
388	977
388	989
389	691
389	712
389	813
389	848
389	871
389	935
389	945
389	957
389	980
389	984
390	157
390	559
390	574
390	577
390	706
390	760
390	823
390	870
390	916
390	928
391	167
391	188
391	400
391	417
391	460
391	806
391	825
391	859
391	928
391	967
392	44
392	376
392	651
392	666
392	743
392	869
392	895
392	912
392	914
392	951
393	245
393	266
393	445
393	459
393	733
393	780
393	944
393	952
393	979
393	984
394	94
394	365
394	499
394	566
394	810
394	882
394	902
394	918
394	938
394	970
395	49
395	278
395	336
395	551
395	627
395	692
395	712
395	773
395	861
395	969
396	143
396	260
396	431
396	619
396	698
396	711
396	882
396	975
396	981
396	992
397	208
397	274
397	433
397	553
397	576
397	825
397	856
397	932
397	978
397	986
398	140
398	628
398	674
398	697
398	706
398	904
398	916
398	954
398	966
398	979
399	37
399	719
399	728
399	772
399	925
399	928
399	929
399	955
399	962
399	997
400	204
400	391
400	516
400	625
400	732
400	765
400	817
400	924
400	940
400	985
401	100
401	111
401	342
401	518
401	632
401	826
401	885
401	943
401	957
401	1000
402	672
402	762
402	789
402	837
402	865
402	866
402	889
402	941
402	965
402	970
403	155
403	239
403	455
403	514
403	864
403	902
403	936
403	939
403	957
403	1000
404	58
404	72
404	309
404	381
404	708
404	900
404	936
404	966
404	973
404	979
405	310
405	330
405	457
405	463
405	605
405	609
405	767
405	860
405	863
405	958
406	26
406	561
406	584
406	708
406	780
406	788
406	796
406	850
406	938
406	963
407	363
407	439
407	789
407	827
407	851
407	882
407	972
407	980
407	990
407	996
408	169
408	508
408	642
408	681
408	841
408	884
408	912
408	971
408	973
408	985
409	199
409	201
409	469
409	599
409	648
409	689
409	702
409	723
409	880
409	992
410	480
410	614
410	727
410	858
410	944
410	956
410	957
410	986
410	987
410	995
411	51
411	558
411	587
411	628
411	919
411	942
411	970
411	972
411	984
411	996
412	70
412	306
412	566
412	654
412	678
412	749
412	811
412	838
412	849
412	888
413	441
413	539
413	713
413	729
413	797
413	839
413	861
413	878
413	892
413	977
414	223
414	235
414	490
414	535
414	599
414	645
414	705
414	730
414	808
414	972
415	205
415	519
415	647
415	657
415	714
415	745
415	800
415	873
415	879
415	921
416	142
416	425
416	534
416	605
416	673
416	746
416	804
416	957
416	978
416	986
417	101
417	208
417	240
417	391
417	574
417	737
417	863
417	900
417	914
417	936
418	76
418	621
418	684
418	843
418	890
418	930
418	962
418	965
418	971
418	998
419	294
419	307
419	384
419	486
419	649
419	795
419	857
419	927
419	968
419	989
420	23
420	470
420	787
420	810
420	849
420	868
420	937
420	970
420	982
420	1000
421	220
421	269
421	304
421	516
421	722
421	895
421	910
421	914
421	932
421	936
422	200
422	223
422	377
422	464
422	621
422	823
422	859
422	873
